producto_id,clase,revenue_opt,margin_opt,n_days,margin_contribution_pct
0509160026,05CHAR     ,4542.85,1760.52,482,38.75
0502080098,05CHAR     ,4460.29,1720.1,414,38.56
0306010006,03CARN     ,4088.03,1706.33,445,41.74
0805010291,08FRUV     ,4519.26,1705.52,491,37.74
0805010017,08FRUV     ,3947.71,1702.26,326,43.12
0504020025,05CHAR     ,3420.65,1699.91,523,49.7
0805010010,08FRUV     ,4923.25,1699.81,463,34.53
0501030002,05CHAR     ,4090.02,1695.29,446,41.45
0805020040,08FRUV     ,3496.57,1691.86,312,48.39
0504040031,05CHAR     ,3688.32,1683.52,419,45.64
0803010029,08FRUV     ,3670.99,1645.42,705,44.82
0503030001,05CHAR     ,3863.05,1628.22,158,42.15
0506020001,05CHAR     ,19484.22,1619.01,515,8.31
0806010012,08FRUV     ,4192.85,1610.45,579,38.41
0504030041,05CHAR     ,3685.25,1606.36,343,43.59
0308050018,03CARN     ,2730.3,1602.78,59,58.7
0801010031,08FRUV     ,2671.24,1594.81,541,59.7
0306010007,03CARN     ,3737.81,1573.02,433,42.08
0306010009,03CARN     ,3896.09,1567.11,425,40.22
0507020017,05CHAR     ,3391.66,1560.77,244,46.02
0802040016,08FRUV     ,3043.33,1551.72,348,50.99
0507010002,05CHAR     ,4773.96,1543.52,293,32.33
0502010010,05CHAR     ,3469.46,1534.65,553,44.23
0301020006,03CARN     ,2491.35,1533.18,20,61.54
0308050010,03CARN     ,2630.56,1531.81,347,58.23
0502040056,05CHAR     ,4686.03,1514.73,248,32.32
0502080082,05CHAR     ,3545.73,1511.97,460,42.64
0801010032,08FRUV     ,2529.47,1501.8,476,59.37
0310010006,03CARN     ,3862.4,1488.16,407,38.53
0803010024,08FRUV     ,2992.95,1478.26,673,49.39
0801010021,08FRUV     ,2606.54,1469.52,531,56.38
0805020017,08FRUV     ,2914.31,1459.49,466,50.08
0503020003,05CHAR     ,3910.97,1457.0,411,37.25
0509040017,05CHAR     ,3969.94,1456.58,310,36.69
0805010007,08FRUV     ,2829.83,1450.83,233,51.27
0805010015,08FRUV     ,4146.75,1445.22,396,34.85
0801010017,08FRUV     ,2377.01,1442.67,208,60.69
0805010062,08FRUV     ,3351.77,1419.94,479,42.36
0502080105,05CHAR     ,4393.97,1411.6,337,32.13
0805010290,08FRUV     ,2957.27,1389.86,445,47.0
0507020006,05CHAR     ,3734.32,1383.77,213,37.06
0802040038,08FRUV     ,2875.11,1371.37,396,47.7
0805010026,08FRUV     ,3553.91,1368.24,500,38.5
0805010025,08FRUV     ,3639.29,1328.33,474,36.5
0805010169,08FRUV     ,2985.91,1320.01,341,44.21
0805020034,08FRUV     ,3542.52,1315.9,251,37.15
0802040028,08FRUV     ,2441.08,1308.85,275,53.62
0805010272,08FRUV     ,3518.69,1288.03,467,36.61
0805010281,08FRUV     ,3211.64,1281.19,544,39.89
0309040006,03CARN     ,1789.61,1277.77,212,71.4
0805010275,08FRUV     ,3200.72,1272.2,511,39.75
0401070006,05CHAR     ,3400.96,1271.16,437,37.38
0505030018,05CHAR     ,2844.31,1265.79,291,44.5
0805010022,08FRUV     ,3731.22,1261.72,444,33.82
0803010031,08FRUV     ,2982.3,1260.41,569,42.26
0801010023,08FRUV     ,2188.03,1246.36,259,56.96
0502080081,05CHAR     ,3032.91,1235.47,407,40.74
0802040014,08FRUV     ,1834.56,1192.74,314,65.02
0505010020,05CHAR     ,2877.08,1190.91,359,41.39
0805010071,08FRUV     ,3465.05,1187.48,389,34.27
0302010046,03CARN     ,2726.14,1153.33,369,42.31
0805010258,08FRUV     ,3272.42,1135.77,293,34.71
0502080101,05CHAR     ,2685.83,1135.34,265,42.27
0502080104,05CHAR     ,3529.93,1132.29,324,32.08
0302010043,03CARN     ,2667.15,1126.97,369,42.25
0805010265,08FRUV     ,3247.34,1113.86,261,34.3
0805010104,08FRUV     ,2702.74,1113.07,526,41.18
0505010019,05CHAR     ,2867.71,1110.54,308,38.73
0504030046,05CHAR     ,2387.97,1108.02,206,46.4
0505030037,05CHAR     ,2709.06,1099.42,349,40.58
0801010041,08FRUV     ,2440.26,1095.82,464,44.91
0805010190,08FRUV     ,2943.34,1092.68,524,37.12
0805010134,08FRUV     ,3233.61,1088.05,552,33.65
0805010276,08FRUV     ,2992.4,1085.44,466,36.27
0310020017,03CARN     ,2745.56,1079.82,365,39.33
0805020027,08FRUV     ,2588.77,1079.65,443,41.71
0802010018,08FRUV     ,2620.65,1075.24,462,41.03
0509160029,05CHAR     ,2707.36,1068.99,218,39.48
0805010065,08FRUV     ,3566.85,1067.96,351,29.94
0803010023,08FRUV     ,2485.57,1067.83,681,42.96
0501040014,05CHAR     ,2760.37,1062.04,254,38.47
0805010266,08FRUV     ,3017.88,1059.47,464,35.11
0301060010,03CARN     ,2442.8,1057.8,147,43.3
0805010109,08FRUV     ,2976.71,1054.96,306,35.44
0306010013,03CARN     ,2599.97,1047.87,336,40.3
0506030025,05CHAR     ,2799.28,1038.57,490,37.1
0310020015,03CARN     ,2754.61,996.74,401,36.18
0301020012,03CARN     ,6087.62,994.96,238,16.34
0805010036,08FRUV     ,2555.46,990.81,289,38.77
0301060015,03CARN     ,2217.25,989.41,178,44.62
0805010253,08FRUV     ,2552.06,987.1,293,38.68
0805010125,08FRUV     ,2838.22,987.0,554,34.78
0802040005,08FRUV     ,1427.7,985.39,272,69.02
0803010003,08FRUV     ,2701.72,983.01,708,36.38
0302010042,03CARN     ,2253.72,974.16,329,43.22
0502040024,05CHAR     ,2287.15,960.27,326,41.99
0805010029,08FRUV     ,2795.13,959.98,198,34.34
0503020049,05CHAR     ,4315.98,959.83,123,22.24
0306010005,03CARN     ,2140.51,958.95,313,44.8
0505010018,05CHAR     ,2464.32,953.67,420,38.7
0502040034,05CHAR     ,2269.28,947.83,348,41.77
0802040041,08FRUV     ,1578.32,945.69,313,59.92
0310020018,03CARN     ,1993.59,940.21,250,47.16
0803010017,08FRUV     ,2141.31,916.17,707,42.79
0806010003,08FRUV     ,2174.07,913.34,549,42.01
0507010003,05CHAR     ,2673.52,893.49,268,33.42
0805020043,08FRUV     ,1200.58,891.64,300,74.27
0805010052,08FRUV     ,2663.54,883.31,347,33.16
0805010238,08FRUV     ,2560.07,883.0,239,34.49
0805010051,08FRUV     ,2665.48,877.31,338,32.91
0505030043,05CHAR     ,1962.71,874.18,171,44.54
0301060003,03CARN     ,1867.44,859.66,119,46.03
0504030045,05CHAR     ,2785.88,858.37,176,30.81
0805010165,08FRUV     ,1883.73,857.64,405,45.53
0803010001,08FRUV     ,1776.3,855.79,509,48.18
0805020020,08FRUV     ,1324.73,850.06,104,64.17
0805010018,08FRUV     ,2506.52,843.87,380,33.67
0805010271,08FRUV     ,2422.34,838.46,493,34.61
0504030049,05CHAR     ,2245.45,831.83,226,37.05
0805010163,08FRUV     ,1835.29,823.6,400,44.88
0802020002,08FRUV     ,1367.87,817.91,590,59.79
0805010249,08FRUV     ,2277.59,816.47,220,35.85
0805010274,08FRUV     ,2454.23,807.94,501,32.92
0502080094,03CARN     ,1731.84,804.68,299,46.46
0310020016,03CARN     ,2411.35,803.29,369,33.31
0805010161,08FRUV     ,1742.15,793.92,371,45.57
0506030023,05CHAR     ,1899.62,792.71,391,41.73
0805020003,08FRUV     ,1516.49,781.96,246,51.56
0302010038,03CARN     ,1650.52,775.77,222,47.0
0507020020,05CHAR     ,1878.74,759.97,244,40.45
0509130032,05CHAR     ,1944.9,756.66,247,38.9
0805010252,08FRUV     ,1922.15,750.05,294,39.02
0504040036,05CHAR     ,1936.21,737.7,205,38.1
0301060012,03CARN     ,1839.89,735.02,111,39.95
0805020014,08FRUV     ,1536.64,730.56,232,47.54
