producto_id,clase,revenue_opt,margin_opt,n_days,margin_contribution_pct
0801010008,08FRUV     ,7693.69,4544.98,526,59.07
0805010086,08FRUV     ,9260.17,4528.82,690,48.91
0805010123,08FRUV     ,10200.64,4499.28,635,44.11
0801010009,08FRUV     ,7864.09,4441.69,495,56.48
0801010034,08FRUV     ,7025.35,4351.85,627,61.94
0801010040,08FRUV     ,6803.35,4331.85,281,63.67
0509060012,05CHAR     ,11502.11,4331.66,546,37.66
0805010095,08FRUV     ,8315.05,4314.55,398,51.89
0803010002,08FRUV     ,13459.64,4236.16,736,31.47
0802010005,08FRUV     ,7766.41,4230.69,695,54.47
0502040046,05CHAR     ,10907.29,4222.14,511,38.71
0302010020,03CARN     ,8894.15,4193.69,637,47.15
0801010018,08FRUV     ,6559.7,4180.5,650,63.73
0802040021,08FRUV     ,7365.45,4163.23,552,56.52
0308050005,03CARN     ,6048.78,4153.64,352,68.67
0502060007,05CHAR     ,9890.23,4149.08,713,41.95
0509150012,05CHAR     ,9487.75,4103.9,534,43.25
0502080057,05CHAR     ,10281.6,4103.15,568,39.91
0805010055,08FRUV     ,8407.41,4100.23,534,48.77
0502030006,05CHAR     ,7869.78,4062.04,448,51.62
0801010002,08FRUV     ,6501.22,4050.49,696,62.3
0310010007,03CARN     ,8607.73,4015.94,536,46.66
0805010180,08FRUV     ,8806.69,4015.14,650,45.59
0509110005,05CHAR     ,9060.89,3973.46,326,43.85
0801010016,08FRUV     ,5633.31,3963.89,689,70.37
0801010001,08FRUV     ,6577.26,3941.63,687,59.93
0502040045,05CHAR     ,10098.29,3932.32,612,38.94
0801010025,08FRUV     ,9195.02,3920.59,734,42.64
0802010015,08FRUV     ,51195.63,3916.52,732,7.65
0504030021,05CHAR     ,10341.54,3751.69,693,36.28
0802030011,08FRUV     ,8612.14,3678.73,546,42.72
0801010035,08FRUV     ,4374.96,3661.11,438,83.68
0502080097,05CHAR     ,8994.44,3656.93,536,40.66
0802020009,08FRUV     ,7995.25,3624.85,607,45.34
0502040025,05CHAR     ,9123.76,3593.0,622,39.38
0802010026,08FRUV     ,88936.06,3560.12,736,4.0
0509030070,05CHAR     ,8320.63,3544.11,674,42.59
0802010002,08FRUV     ,133777.11,3512.75,736,2.63
0803010016,08FRUV     ,5950.85,3460.8,703,58.16
0505030014,05CHAR     ,8165.29,3447.95,508,42.23
0801010037,08FRUV     ,5713.23,3437.94,651,60.18
0801010022,08FRUV     ,6721.51,3387.84,533,50.4
0505030036,05CHAR     ,8828.19,3355.05,465,38.0
0502030005,05CHAR     ,5781.74,3343.91,296,57.84
0801010012,08FRUV     ,5210.75,3342.55,488,64.15
0509120007,05CHAR     ,6264.84,3316.91,252,52.94
0301020009,03CARN     ,9729.92,3260.76,450,33.51
0502080058,05CHAR     ,9782.95,3257.64,425,33.3
0509110006,05CHAR     ,7166.93,3246.9,374,45.3
0501040015,05CHAR     ,7275.25,3234.02,468,44.45
0805010198,08FRUV     ,7615.3,3231.21,484,42.43
0806010004,08FRUV     ,20895.95,3226.18,736,15.44
0502030004,05CHAR     ,5633.0,3161.9,287,56.13
0802040042,08FRUV     ,5255.52,3158.1,300,60.09
0505030034,05CHAR     ,8513.39,3151.9,461,37.02
0802040017,08FRUV     ,4927.79,3145.72,640,63.84
0805020032,08FRUV     ,5284.57,3140.11,444,59.42
0802040019,08FRUV     ,4674.32,3130.73,621,66.98
0509130009,05CHAR     ,6942.99,3119.06,483,44.92
0805010106,08FRUV     ,6953.3,3108.3,618,44.7
0801010019,08FRUV     ,4855.91,3107.56,676,64.0
0504020026,05CHAR     ,7499.92,3066.42,686,40.89
0504030043,05CHAR     ,7740.26,3061.93,631,39.56
0509100013,05CHAR     ,7198.56,3047.36,487,42.33
0802040031,08FRUV     ,6260.58,3042.03,552,48.59
0301030003,03CARN     ,7162.07,3004.67,387,41.95
0802040043,08FRUV     ,5080.89,2984.74,341,58.74
0801010020,08FRUV     ,4690.61,2928.99,586,62.44
0502080096,05CHAR     ,6579.19,2909.67,534,44.23
0802040025,08FRUV     ,4356.47,2909.16,476,66.78
0802030001,08FRUV     ,5798.19,2907.44,408,50.14
0502060006,05CHAR     ,5967.69,2899.84,589,48.59
0801010010,08FRUV     ,4580.03,2894.66,606,63.2
0505030013,05CHAR     ,6447.6,2892.19,486,44.86
0802040036,08FRUV     ,4447.6,2890.71,240,64.99
0802040027,08FRUV     ,4850.98,2840.23,522,58.55
0509030071,05CHAR     ,9139.49,2815.12,458,30.8
0805020042,08FRUV     ,5314.62,2778.32,313,52.28
0509030067,05CHAR     ,5996.67,2752.78,477,45.91
0805010160,08FRUV     ,5874.06,2738.4,481,46.62
0805010270,08FRUV     ,7345.54,2722.26,629,37.06
0803010011,08FRUV     ,6331.21,2703.1,705,42.69
0802030004,08FRUV     ,5924.18,2700.25,589,45.58
0502080086,05CHAR     ,6233.73,2698.46,606,43.29
0802010019,08FRUV     ,22738.76,2690.69,731,11.83
0805010273,08FRUV     ,6855.43,2680.6,649,39.1
0802040001,08FRUV     ,4889.37,2559.63,249,52.35
0802040035,08FRUV     ,3999.29,2549.55,193,63.75
0803010013,08FRUV     ,6368.16,2539.37,518,39.88
0805020007,08FRUV     ,8452.52,2531.97,718,29.96
0504030014,05CHAR     ,5291.19,2526.8,580,47.75
0805020002,08FRUV     ,4285.21,2480.15,396,57.88
0801010006,08FRUV     ,4201.68,2479.35,388,59.01
0504040037,05CHAR     ,6823.57,2476.95,237,36.3
0501030001,05CHAR     ,5678.09,2456.01,538,43.25
0802010039,08FRUV     ,5536.89,2444.11,454,44.14
0502010336,05CHAR     ,5989.46,2412.17,522,40.27
0801010011,08FRUV     ,3772.22,2404.35,670,63.74
0805010009,08FRUV     ,6095.88,2404.21,344,39.44
0501020003,05CHAR     ,4833.59,2387.0,509,49.38
0502040057,05CHAR     ,6039.82,2385.7,645,39.5
0801010024,08FRUV     ,3685.76,2372.44,343,64.37
0504050008,05CHAR     ,4378.92,2364.72,576,54.0
0505030038,05CHAR     ,5473.28,2356.32,393,43.05
0802030013,08FRUV     ,5345.47,2347.5,329,43.92
0509100035,05CHAR     ,6012.14,2344.33,140,38.99
0504030048,05CHAR     ,6466.45,2335.6,241,36.12
0805010279,08FRUV     ,5814.29,2332.11,546,40.11
0507020022,05CHAR     ,5105.66,2312.37,422,45.29
0801010005,08FRUV     ,3688.42,2302.29,664,62.42
0502010335,05CHAR     ,7579.19,2294.72,687,30.28
0505010030,05CHAR     ,5716.49,2245.46,579,39.28
0503040003,05CHAR     ,4865.8,2240.24,462,46.04
0507020019,05CHAR     ,5261.64,2234.93,377,42.48
0502040049,05CHAR     ,5286.35,2198.25,574,41.58
0504040035,05CHAR     ,6111.41,2158.33,177,35.32
0802040013,08FRUV     ,2758.05,2116.22,414,76.73
0507020013,05CHAR     ,4287.58,2107.46,252,49.15
0502040013,05CHAR     ,5401.88,2094.83,228,38.78
0802010003,08FRUV     ,4247.52,2094.76,639,49.32
0509130029,05CHAR     ,6818.13,2083.64,142,30.56
0802040012,08FRUV     ,3143.6,2052.76,487,65.3
0503020002,05CHAR     ,4504.68,2052.71,552,45.57
0503040001,05CHAR     ,3941.76,2046.58,333,51.92
0504040018,05CHAR     ,3616.31,2045.24,365,56.56
0805010120,08FRUV     ,4789.08,2039.45,613,42.59
0502080085,05CHAR     ,5310.63,2034.24,400,38.31
0805010280,08FRUV     ,4790.09,2033.74,582,42.46
0509160026,05CHAR     ,4726.83,2016.45,482,42.66
0805020041,08FRUV     ,3681.13,1992.56,316,54.13
0805010079,08FRUV     ,4282.07,1981.43,451,46.27
0805010010,08FRUV     ,5157.81,1944.93,463,37.71
0802040030,08FRUV     ,2985.82,1911.56,371,64.02
0805010017,08FRUV     ,4128.74,1902.92,326,46.09
0805010291,08FRUV     ,4697.7,1900.73,491,40.46
0306010006,03CARN     ,4258.31,1894.43,445,44.49
0501030002,05CHAR     ,4269.77,1882.55,446,44.09
0502080098,05CHAR     ,4561.9,1870.49,414,41.0
0504020025,05CHAR     ,3581.07,1869.04,523,52.19
0805020040,08FRUV     ,3655.98,1849.8,312,50.6
0504030041,05CHAR     ,3909.61,1823.62,343,46.64
0503030001,05CHAR     ,4036.36,1803.16,158,44.67
0803010029,08FRUV     ,3811.89,1801.47,705,47.26
0504040031,05CHAR     ,3776.94,1799.41,419,47.64
0306010009,03CARN     ,4091.61,1799.04,425,43.97
0507010002,05CHAR     ,4947.84,1786.41,293,36.1
0806010012,08FRUV     ,4317.0,1784.08,579,41.33
0506020001,05CHAR     ,19614.61,1755.13,515,8.95
0306010007,03CARN     ,3879.41,1736.58,433,44.76
0308050018,03CARN     ,2863.56,1733.27,59,60.53
0502040056,05CHAR     ,4845.92,1726.1,248,35.62
0507020017,05CHAR     ,3549.79,1719.75,244,48.45
0801010031,08FRUV     ,2789.61,1714.53,541,61.46
0802040016,08FRUV     ,3183.55,1690.79,348,53.11
0502080082,05CHAR     ,3687.74,1663.15,460,45.1
0310010006,03CARN     ,4002.69,1640.97,407,41.0
0503020003,05CHAR     ,4077.44,1637.77,411,40.17
0502010010,05CHAR     ,3591.55,1637.54,553,45.59
0308050010,03CARN     ,2744.81,1637.42,347,59.66
0301020006,03CARN     ,2567.74,1623.77,20,63.24
0502080105,05CHAR     ,4572.09,1622.44,337,35.49
0805010015,08FRUV     ,4255.6,1618.29,396,38.03
0509040017,05CHAR     ,4083.02,1612.58,310,39.49
0801010032,08FRUV     ,2636.84,1611.89,476,61.13
0805020017,08FRUV     ,3064.9,1609.14,466,52.5
0803010024,08FRUV     ,3094.37,1598.95,673,51.67
0801010021,08FRUV     ,2723.57,1587.18,531,58.28
0805010007,08FRUV     ,2966.42,1583.82,233,53.39
0805010062,08FRUV     ,3472.9,1579.53,479,45.48
0801010017,08FRUV     ,2485.03,1550.61,208,62.4
0507020006,05CHAR     ,3876.64,1536.14,213,39.63
0802040038,08FRUV     ,2992.26,1505.48,396,50.31
0805010290,08FRUV     ,3055.99,1504.87,445,49.24
0805010026,08FRUV     ,3641.91,1482.8,500,40.71
0805010169,08FRUV     ,3133.91,1477.03,341,47.13
0805010025,08FRUV     ,3774.34,1470.96,474,38.97
0805020034,08FRUV     ,3657.86,1462.72,251,39.99
0805010281,08FRUV     ,3346.88,1441.01,544,43.06
0805010272,08FRUV     ,3662.37,1432.86,467,39.12
0805010275,08FRUV     ,3333.0,1427.1,511,42.82
0505030018,05CHAR     ,2964.77,1424.83,291,48.06
0802040028,08FRUV     ,2554.02,1421.26,275,55.65
0401070006,05CHAR     ,3507.09,1411.82,437,40.26
0805010022,08FRUV     ,3860.62,1410.24,444,36.53
0803010031,08FRUV     ,3112.06,1406.28,569,45.19
0309040006,03CARN     ,1869.48,1357.4,212,72.61
0801010023,08FRUV     ,2287.33,1345.63,259,58.83
0502080081,05CHAR     ,3127.76,1340.93,407,42.87
0805010071,08FRUV     ,3595.96,1337.97,389,37.21
0505010020,05CHAR     ,3012.72,1335.25,359,44.32
0805010258,08FRUV     ,3403.94,1294.94,293,38.04
0502080104,05CHAR     ,3659.44,1287.18,324,35.17
0302010046,03CARN     ,2841.7,1284.66,369,45.21
0802040014,08FRUV     ,1917.66,1276.12,314,66.55
0302010043,03CARN     ,2793.1,1256.27,369,44.98
0805010265,08FRUV     ,3385.29,1255.82,261,37.1
0505010019,05CHAR     ,2967.5,1249.42,308,42.1
0805010276,08FRUV     ,3121.33,1238.97,466,39.69
0805010134,08FRUV     ,3376.92,1236.63,552,36.62
0805010104,08FRUV     ,2806.55,1230.98,526,43.86
0504030046,05CHAR     ,2493.21,1217.88,206,48.85
0301020012,03CARN     ,6304.68,1214.11,238,19.26
0502080101,05CHAR     ,2731.53,1213.19,265,44.41
0805010065,08FRUV     ,3672.65,1213.06,351,33.03
0801010041,08FRUV     ,2558.28,1210.68,464,47.32
0505030037,05CHAR     ,2802.74,1204.45,349,42.97
0802010018,08FRUV     ,2722.5,1200.15,462,44.08
0805010190,08FRUV     ,3032.63,1199.19,524,39.54
0805010266,08FRUV     ,3137.72,1192.18,464,38.0
0310020017,03CARN     ,2856.9,1190.94,365,41.69
0805010109,08FRUV     ,3102.19,1184.36,306,38.18
0805020027,08FRUV     ,2663.47,1173.3,443,44.05
0501040014,05CHAR     ,2841.04,1171.34,254,41.23
0803010023,08FRUV     ,2564.16,1170.14,681,45.63
0509160029,05CHAR     ,2783.08,1164.23,218,41.83
0306010013,03CARN     ,2696.98,1159.46,336,42.99
0310020015,03CARN     ,2907.61,1153.47,401,39.67
0301060010,03CARN     ,2500.46,1137.48,147,45.49
0506030025,05CHAR     ,2875.25,1131.89,490,39.37
0301060015,03CARN     ,2338.2,1129.2,178,48.29
